Municípios,Característica,Nome da Manifestação,Data,Pessoas,Tipo de Reivindicação,Organização,Tipo Vio.
Subtotal:,,33,,27117,,,
Sergipe,,,,,,,
Aracaju,,"Jornada Nacional de Luta pelaReforma Agrária",09/11/2004,1500,Reforma Agrária,MST,
Canindé de São Francisco,,Ocupação de Agência Bancária,03/03/2004,200,Crédito,MST,
Cristinápolis,,"Protesto contra Atraso na Implantaçãoda Ref. Agrária",26/04/2004,1500,Reforma Agrária,MST,
Japaratuba,,Dia Mundial da Luta Camponesa,16/04/2004,,Reforma Agrária,MST,
Nossa Senhora da Glória,,Dia Mundial de Luta Camponesa,16/04/2004,,Reforma Agrária,MST,
Propriá,,"Protesto contra a Transposição do RioSão Francisco",14/10/2004,300,"Questões ambientais/Contra privatização da água",SI,
Riachuelo,,Dia do Trabalhador Rural,23/07/2004,1500,Reforma Agrária,MST,
Subtotal:,,7,,5000,,,
Tocantins,,,,,,,
Araguatins,,Caminhada/Acamp. Alto da Paz,28/04/2004,180,"Desapropriação/Cumprimento de acordos",STR,
Araguatins,,"Ocupação do Incra/Acamp. Alto daPaz",06/07/2004,360,"Desapropriação/Assentamento de famílias",STR,
Axixá do Tocantins,,"Romaria da Terra e das Águas Pe.Josimo",08/05/2004,1500,"Contra a injustiça e aviolência/ Reforma Agrária",CPT/ PJR,
Palmas,,Acampamento diante do Incra,10/11/2004,600,"Desapropriação/Cumprimento de acordos","Fetaet/ Índios/MST",
Palmas,,Caminhada até à Rede-Celtins,12/11/2004,600,Infra-estrutura,Fetaet/ MST,
Tocantínia,,Protesto dos Índios Xerente,30/01/2004,70,"Infra-estrutura/Cumprimento de acordos",Índios,
Subtotal:,,6,,3310,,,
